carry_forward_mean_norm_error,carry_forward_worst_norm_error,entry_count,horizon_years,metric_name,r10_better_share,r10_mean_norm_error,r10_minus_carry_forward_mean_norm_error,r10_worst_norm_error
0.11744895369970307,0.271910986949825,43,1,alive_on_art,0.6976744186046512,0.0710267129029538,-0.04642224079674927,0.2958916455408405
0.05273548778735363,0.1811317080662722,35,1,diagnosed_plhiv,0.5142857142857142,0.07571752185963149,0.022982034072277856,0.4187876710549791
0.25734488180606707,0.8742424242424243,38,1,new_diagnosed_cases_period,0.7368421052631579,0.14255685006877342,-0.11478803173729366,0.5120332584431206
0.15549220546541914,0.49594999473378665,117,3,alive_on_art,0.717948717948718,0.07795137553043029,-0.07754082993498886,0.47788
0.09515641123435284,0.3404797912403997,94,3,diagnosed_plhiv,0.5106382978723404,0.10336715471457801,0.008210743480225172,0.48739693807897644
0.3514672994302558,1.0,103,3,new_diagnosed_cases_period,0.7864077669902912,0.18543519083107568,-0.1660321085991801,0.6476456231636116
0.176585250406457,0.644296530481761,175,5,alive_on_art,0.7485714285714286,0.08126180317211722,-0.09532344723433979,0.696441860465116
0.1326409400644861,0.48276445476354074,140,5,diagnosed_plhiv,0.37857142857142856,0.14654602920445745,0.01390508913997135,0.520151148840645
0.4279598857583642,0.9999999999999999,155,5,new_diagnosed_cases_period,0.8193548387096774,0.20239888859255137,-0.22556099716581282,1.1539930947165116
