Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote, 2021,2021_lower, 2021_upper, 2021_Footnote, 2022,2022_lower, 2022_upper, 2022_Footnote, 2023,2023_lower, 2023_upper, 2023_Footnote, 2024,2024_lower, 2024_upper, 2024_Footnote
Dominican Republic,680 ,<500 , 4300,,1100 ,640 , 5500,,1800 ,1000 , 6900,,2700 ,1600 , 8700,,3900 ,2400 , 12 000,,5500 ,3500 , 12 000,,7400 ,5000 , 14 000,,9700 ,6800 , 16 000,,12 000 ,8900 , 19 000,,15 000 ,11 000 , 22 000,,18 000 ,13 000 , 25 000,,21 000 ,16 000 , 29 000,,25 000 ,19 000 , 33 000,,28 000 ,22 000 , 36 000,,30 000 ,24 000 , 38 000,,33 000 ,27 000 , 40 000,,35 000 ,28 000 , 42 000,,36 000 ,30 000 , 44 000,,37 000 ,31 000 , 45 000,,38 000 ,32 000 , 45 000,,38 000 ,33 000 , 46 000,,39 000 ,33 000 , 45 000,,39 000 ,33 000 , 45 000,,38 000 ,33 000 , 44 000,,38 000 ,32 000 , 44 000,,38 000 ,32 000 , 44 000,,37 000 ,31 000 , 43 000,,37 000 ,30 000 , 42 000,,36 000 ,30 000 , 42 000,,35 000 ,29 000 , 41 000,,34 000 ,28 000 , 41 000,,33 000 ,26 000 , 40 000,,31 000 ,24 000 , 38 000,,29 000 ,22 000 , 36 000,,28 000 ,20 000 , 35 000,
Ecuador,<500 ,<200 , 760,,550 ,<500 , 980,,720 ,<500 , 1200,,940 ,<500 , 1600,,1200 ,620 , 2100,,1600 ,850 , 2600,,2000 ,1100 , 3300,,2500 ,1400 , 4000,,3100 ,1800 , 4900,,3800 ,2400 , 6000,,4700 ,3100 , 7200,,5700 ,3800 , 8400,,6700 ,4700 , 9700,,7900 ,5700 , 11 000,,9100 ,6700 , 13 000,,10 000 ,7800 , 14 000,,12 000 ,8900 , 15 000,,13 000 ,10 000 , 17 000,,14 000 ,11 000 , 18 000,,15 000 ,12 000 , 19 000,,16 000 ,13 000 , 20 000,,17 000 ,14 000 , 20 000,,17 000 ,14 000 , 21 000,,18 000 ,15 000 , 22 000,,19 000 ,16 000 , 23 000,,20 000 ,17 000 , 24 000,,20 000 ,17 000 , 24 000,,20 000 ,18 000 , 24 000,,20 000 ,17 000 , 24 000,,19 000 ,16 000 , 23 000,,18 000 ,14 000 , 21 000,,17 000 ,13 000 , 20 000,,16 000 ,12 000 , 19 000,,14 000 ,10 000 , 18 000,,13 000 ,8900 , 17 000,
Egypt,580 ,<500 , 870,,920 ,600 , 1400,,1300 ,900 , 2100,,1900 ,1200 , 2900,,2500 ,1600 , 3900,,3100 ,2000 , 4900,,3900 ,2500 , 6100,,4600 ,2900 , 7300,,5400 ,3400 , 8600,,6200 ,4000 , 9900,,6900 ,4400 , 11 000,,7500 ,4900 , 12 000,,7900 ,5200 , 12 000,,8300 ,5600 , 13 000,,8900 ,6100 , 13 000,,9500 ,6500 , 14 000,,10 000 ,6900 , 14 000,,10 000 ,7300 , 15 000,,11 000 ,7800 , 15 000,,11 000 ,8300 , 16 000,,12 000 ,8800 , 16 000,,13 000 ,9300 , 16 000,,13 000 ,9900 , 17 000,,14 000 ,11 000 , 18 000,,15 000 ,11 000 , 19 000,,15 000 ,12 000 , 19 000,,16 000 ,13 000 , 20 000,,17 000 ,14 000 , 22 000,,18 000 ,14 000 , 23 000,,19 000 ,15 000 , 24 000,,20 000 ,15 000 , 26 000,,21 000 ,16 000 , 27 000,,22 000 ,16 000 , 29 000,,23 000 ,17 000 , 31 000,,24 000 ,17 000 , 33 000,
El Salvador,<100 ,<100 , <200,,<200 ,<100 , <200,,<500 ,<200 , <500,,<500 ,<500 , <500,,540 ,<500 , 710,,790 ,630 , 1000,,1100 ,900 , 1400,,1500 ,1300 , 1900,,2000 ,1700 , 2500,,2700 ,2200 , 3200,,3400 ,2900 , 4000,,4200 ,3600 , 4900,,5100 ,4400 , 5800,,6000 ,5300 , 6800,,6900 ,6200 , 7800,,7700 ,6900 , 8600,,8400 ,7500 , 9400,,9000 ,8000 , 10 000,,9500 ,8600 , 11 000,,10 000 ,9000 , 11 000,,10 000 ,9200 , 11 000,,10 000 ,9000 , 11 000,,10 000 ,8900 , 12 000,,10 000 ,8900 , 12 000,,10 000 ,8800 , 12 000,,10 000 ,8600 , 12 000,,10 000 ,8400 , 12 000,,10 000 ,8300 , 12 000,,10 000 ,8100 , 11 000,,9900 ,8100 , 11 000,,9400 ,7600 , 11 000,,8900 ,7100 , 10 000,,8300 ,6400 , 9800,,7800 ,5800 , 9300,,7200 ,5200 , 8800,
Equatorial Guinea,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Eritrea,2400 ,1100 , 5800,,3200 ,1500 , 7300,,3800 ,1900 , 8500,,4800 ,2400 , 10 000,,6000 ,3200 , 13 000,,7400 ,4100 , 15 000,,9200 ,5300 , 18 000,,11 000 ,6600 , 21 000,,13 000 ,7900 , 23 000,,15 000 ,9200 , 25 000,,16 000 ,11 000 , 27 000,,18 000 ,12 000 , 29 000,,20 000 ,13 000 , 32 000,,22 000 ,15 000 , 33 000,,23 000 ,16 000 , 35 000,,24 000 ,17 000 , 35 000,,26 000 ,18 000 , 37 000,,26 000 ,19 000 , 37 000,,26 000 ,19 000 , 37 000,,26 000 ,19 000 , 36 000,,26 000 ,19 000 , 35 000,,25 000 ,18 000 , 33 000,,24 000 ,18 000 , 32 000,,24 000 ,17 000 , 31 000,,23 000 ,17 000 , 29 000,,22 000 ,15 000 , 27 000,,20 000 ,15 000 , 26 000,,19 000 ,13 000 , 24 000,,17 000 ,12 000 , 22 000,,16 000 ,11 000 , 21 000,,15 000 ,10 000 , 20 000,,14 000 ,8800 , 18 000,,13 000 ,7900 , 17 000,,12 000 ,7000 , 16 000,,11 000 ,6300 , 15 000,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication."
Eswatini,<200 ,<200 , <500,,<500 ,<500 , 570,,810 ,620 , 1300,,1700 ,1300 , 2600,,3100 ,2400 , 4900,,5200 ,4000 , 8000,,8400 ,6600 , 13 000,,13 000 ,10 000 , 19 000,,18 000 ,15 000 , 26 000,,25 000 ,20 000 , 35 000,,33 000 ,27 000 , 46 000,,41 000 ,35 000 , 56 000,,50 000 ,43 000 , 66 000,,58 000 ,50 000 , 75 000,,66 000 ,58 000 , 84 000,,74 000 ,65 000 , 92 000,,80 000 ,72 000 , 98 000,,85 000 ,77 000 , 100 000,,89 000 ,80 000 , 100 000,,91 000 ,83 000 , 110 000,,94 000 ,86 000 , 110 000,,95 000 ,86 000 , 110 000,,96 000 ,87 000 , 110 000,,97 000 ,87 000 , 110 000,,97 000 ,87 000 , 110 000,,95 000 ,85 000 , 110 000,,91 000 ,81 000 , 110 000,,87 000 ,76 000 , 100 000,,82 000 ,71 000 , 97 000,,79 000 ,68 000 , 94 000,,77 000 ,65 000 , 92 000,,72 000 ,61 000 , 88 000,,68 000 ,57 000 , 84 000,,65 000 ,54 000 , 82 000,,61 000 ,51 000 , 79 000,
Ethiopia,43 000 ,22 000 , 76 000,,62 000 ,32 000 , 110 000,,87 000 ,45 000 , 150 000,,120 000 ,61 000 , 210 000,,160 000 ,81 000 , 280 000,,200 000 ,100 000 , 350 000,,250 000 ,130 000 , 440 000,,310 000 ,160 000 , 540 000,,360 000 ,190 000 , 640 000,,420 000 ,220 000 , 740 000,,470 000 ,250 000 , 830 000,,520 000 ,270 000 , 920 000,,570 000 ,300 000 , 1 000 000,,610 000 ,320 000 , 1 100 000,,640 000 ,330 000 , 1 100 000,,660 000 ,340 000 , 1 200 000,,680 000 ,350 000 , 1 200 000,,680 000 ,350 000 , 1 200 000,,670 000 ,350 000 , 1 200 000,,650 000 ,340 000 , 1 100 000,,620 000 ,320 000 , 1 100 000,,590 000 ,300 000 , 1 000 000,,540 000 ,280 000 , 950 000,,500 000 ,260 000 , 870 000,,450 000 ,240 000 , 800 000,,420 000 ,220 000 , 730 000,,380 000 ,200 000 , 670 000,,360 000 ,190 000 , 630 000,,340 000 ,180 000 , 590 000,,320 000 ,170 000 , 560 000,,300 000 ,160 000 , 530 000,,290 000 ,150 000 , 510 000,,270 000 ,140 000 , 480 000,,250 000 ,130 000 , 450 000,,240 000 ,120 000 , 420 000,
Fiji,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , 630,
Finland,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
France,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Gabon,680 ,<500 , 1400,,940 ,<500 , 1900,,1300 ,630 , 2500,,1700 ,870 , 3300,,2300 ,1200 , 4300,,3100 ,1700 , 5600,,4000 ,2200 , 7100,,5200 ,2900 , 8900,,6500 ,3800 , 11 000,,8000 ,4800 , 13 000,,9600 ,6100 , 15 000,,11 000 ,7300 , 18 000,,13 000 ,8600 , 20 000,,15 000 ,10 000 , 23 000,,17 000 ,12 000 , 25 000,,19 000 ,13 000 , 27 000,,20 000 ,14 000 , 29 000,,21 000 ,15 000 , 30 000,,22 000 ,15 000 , 32 000,,23 000 ,16 000 , 33 000,,25 000 ,17 000 , 34 000,,26 000 ,18 000 , 35 000,,27 000 ,18 000 , 37 000,,27 000 ,18 000 , 37 000,,28 000 ,18 000 , 37 000,,28 000 ,19 000 , 38 000,,29 000 ,20 000 , 39 000,,30 000 ,21 000 , 39 000,,31 000 ,22 000 , 40 000,,32 000 ,22 000 , 40 000,,33 000 ,23 000 , 41 000,,34 000 ,24 000 , 42 000,,34 000 ,25 000 , 42 000,,34 000 ,24 000 , 42 000,,33 000 ,24 000 , 42 000,
Gambia,<100 ,<100 , <500,,<200 ,<100 , <500,,<500 ,<100 , 640,,<500 ,<200 , 870,,<500 ,<500 , 1200,,720 ,<500 , 1500,,1000 ,510 , 2000,,1400 ,790 , 2600,,1900 ,1200 , 3300,,2600 ,1600 , 4200,,3300 ,2200 , 5300,,4200 ,2800 , 6400,,5300 ,3600 , 7800,,6400 ,4500 , 9400,,7700 ,5500 , 11 000,,9000 ,6600 , 12 000,,10 000 ,7500 , 14 000,,12 000 ,8600 , 16 000,,13 000 ,9800 , 18 000,,14 000 ,11 000 , 20 000,,16 000 ,12 000 , 21 000,,17 000 ,13 000 , 23 000,,18 000 ,14 000 , 24 000,,19 000 ,15 000 , 26 000,,20 000 ,16 000 , 27 000,,22 000 ,17 000 , 29 000,,23 000 ,18 000 , 30 000,,24 000 ,18 000 , 31 000,,25 000 ,19 000 , 32 000,,25 000 ,20 000 , 33 000,,26 000 ,20 000 , 33 000,,26 000 ,21 000 , 34 000,,27 000 ,21 000 , 34 000,,27 000 ,21 000 , 34 000,,27 000 ,20 000 , 34 000,
Georgia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , 540,"Children estimates were not available at the time of publication.",<500 ,<500 , 640,"Children estimates were not available at the time of publication.",<500 ,<500 , 760,"Children estimates were not available at the time of publication.",560 ,<500 , 910,"Children estimates were not available at the time of publication.",650 ,<500 , 1100,"Children estimates were not available at the time of publication."
Germany,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,1800 ,1300 , 2300,,1700 ,1200 , 2300,,1600 ,1200 , 2200,,1600 ,1200 , 2300,,1600 ,1100 , 2300,,1500 ,1100 , 2300,,1500 ,1100 , 2200,,1400 ,1000 , 2200,,1400 ,990 , 2200,,1300 ,940 , 2100,,1300 ,880 , 2100,,1200 ,840 , 2000,,1100 ,780 , 1800,,1100 ,730 , 1700,,1000 ,690 , 1600,
Ghana,13 000 ,5200 , 26 000,,18 000 ,7500 , 35 000,,24 000 ,11 000 , 46 000,,32 000 ,15 000 , 57 000,,41 000 ,21 000 , 72 000,,52 000 ,28 000 , 87 000,,65 000 ,37 000 , 100 000,,79 000 ,48 000 , 120 000,,95 000 ,60 000 , 140 000,,110 000 ,73 000 , 160 000,,130 000 ,88 000 , 170 000,,140 000 ,100 000 , 190 000,,160 000 ,120 000 , 200 000,,170 000 ,140 000 , 220 000,,190 000 ,150 000 , 230 000,,200 000 ,170 000 , 240 000,,210 000 ,180 000 , 250 000,,220 000 ,190 000 , 260 000,,230 000 ,190 000 , 270 000,,230 000 ,200 000 , 270 000,,230 000 ,200 000 , 270 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 290 000,,250 000 ,210 000 , 290 000,,240 000 ,210 000 , 290 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,240 000 ,200 000 , 280 000,
Greece,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , 550,"Children estimates were not available at the time of publication.",<500 ,<500 , 620,"Children estimates were not available at the time of publication.",<500 ,<500 , 700,"Children estimates were not available at the time of publication."
Guatemala,720 ,<500 , 19 000,,1100 ,<500 , 20 000,,1500 ,730 , 20 000,,2100 ,1100 , 20 000,,2900 ,1500 , 19 000,,3800 ,2100 , 18 000,,4900 ,2800 , 18 000,,6200 ,3700 , 18 000,,7700 ,4700 , 19 000,,9300 ,5700 , 20 000,,11 000 ,6900 , 21 000,,13 000 ,8300 , 22 000,,15 000 ,9900 , 23 000,,17 000 ,12 000 , 24 000,,17 000 ,13 000 , 24 000,,19 000 ,14 000 , 25 000,,20 000 ,14 000 , 27 000,,20 000 ,15 000 , 27 000,,20 000 ,15 000 , 26 000,,19 000 ,14 000 , 25 000,,18 000 ,13 000 , 24 000,,17 000 ,12 000 , 24 000,,17 000 ,11 000 , 23 000,,16 000 ,9800 , 23 000,,15 000 ,8800 , 22 000,,15 000 ,8100 , 22 000,,15 000 ,7700 , 22 000,,15 000 ,7100 , 22 000,,14 000 ,6400 , 22 000,,14 000 ,5800 , 21 000,,13 000 ,5400 , 21 000,,12 000 ,4900 , 20 000,,12 000 ,4500 , 19 000,,11 000 ,4100 , 18 000,,9800 ,3800 , 17 000,
Guinea,1500 ,<500 , 3300,,2000 ,510 , 4300,,2600 ,750 , 5700,,3500 ,1000 , 7100,,4600 ,1500 , 8800,,6100 ,2200 , 11 000,,7900 ,3000 , 14 000,,10 000 ,4200 , 17 000,,13 000 ,5700 , 21 000,,15 000 ,7600 , 24 000,,19 000 ,10 000 , 29 000,,23 000 ,13 000 , 33 000,,26 000 ,16 000 , 37 000,,31 000 ,19 000 , 42 000,,35 000 ,23 000 , 46 000,,39 000 ,28 000 , 51 000,,44 000 ,32 000 , 55 000,,48 000 ,36 000 , 60 000,,52 000 ,40 000 , 65 000,,56 000 ,43 000 , 69 000,,58 000 ,46 000 , 72 000,,61 000 ,48 000 , 74 000,,63 000 ,50 000 , 78 000,,67 000 ,54 000 , 82 000,,70 000 ,58 000 , 86 000,,74 000 ,61 000 , 89 000,,78 000 ,64 000 , 95 000,,82 000 ,68 000 , 99 000,,86 000 ,70 000 , 100 000,,89 000 ,74 000 , 110 000,,91 000 ,76 000 , 110 000,,92 000 ,77 000 , 110 000,,91 000 ,76 000 , 110 000,,89 000 ,73 000 , 110 000,,86 000 ,70 000 , 110 000,
